country;region;year;decile;share
Peru;ENAHO 3;2009;d10;35,197399
Peru;ENAHO 3;2009;d2;2,637696
Peru;ENAHO 3;2009;d3;3,7811971
Peru;ENAHO 3;2009;d4;4,9487638
Peru;ENAHO 3;2009;d5;6,2306051
Peru;ENAHO 3;2009;d6;7,7086782
Peru;ENAHO 3;2009;d7;9,5678015
Peru;ENAHO 3;2009;d8;12,127526
Peru;ENAHO 3;2009;d9;16,398611
Peru;ENAHO 3;2009;ratio_10_1;25,102382
Peru;ENAHO 3;2010;d1;1,5259385
Peru;ENAHO 3;2010;d10;34,222813
Peru;ENAHO 3;2010;d2;2,7932324
Peru;ENAHO 3;2010;d3;3,9909782
Peru;ENAHO 3;2010;d4;5,1920323
Peru;ENAHO 3;2010;d5;6,4501629
Peru;ENAHO 3;2010;d6;7,9268432
Peru;ENAHO 3;2010;d7;9,660078
Peru;ENAHO 3;2010;d8;12,114288
Peru;ENAHO 3;2010;d9;16,123636
Peru;ENAHO 3;2010;ratio_10_1;22,423472
Peru;ENAHO 3;2011;d1;1,5270319
Peru;ENAHO 3;2011;d10;33,48
Peru;ENAHO 3;2011;d2;2,8714156
Peru;ENAHO 3;2011;d3;4,0685925
Peru;ENAHO 3;2011;d4;5,3053331
Peru;ENAHO 3;2011;d5;6,6739459
Peru;ENAHO 3;2011;d6;8,1081057
Peru;ENAHO 3;2011;d7;9,8482027
Peru;ENAHO 3;2011;d8;12,139682
Peru;ENAHO 3;2011;d9;15,977691
Peru;ENAHO 3;2011;ratio_10_1;21,922747
Peru;ENAHO 3;2012;d1;1,4940437
Peru;ENAHO 3;2012;d10;33,236431
Peru;ENAHO 3;2012;d2;2,887212
Peru;ENAHO 3;2012;d3;4,1369252
Peru;ENAHO 3;2012;d4;5,3649087
Peru;ENAHO 3;2012;d5;6,6962652
Peru;ENAHO 3;2012;d6;8,1215611
Peru;ENAHO 3;2012;d7;9,8241806
Peru;ENAHO 3;2012;d8;12,1512
Peru;ENAHO 3;2012;d9;16,070845
Peru;ENAHO 3;2012;ratio_10_1;22,244938
Peru;ENAHO 3;2013;d1;1,5657418
Peru;ENAHO 3;2013;d10;32,658104
Peru;ENAHO 3;2013;d2;2,9653351
Peru;ENAHO 3;2013;d3;4,195488
Peru;ENAHO 3;2013;d4;5,4041133
Peru;ENAHO 3;2013;d5;6,6928339
Peru;ENAHO 3;2013;d6;8,1840868
Peru;ENAHO 3;2013;d7;9,8915911
Peru;ENAHO 3;2013;d8;12,184228
Peru;ENAHO 3;2013;d9;16,225246
Peru;ENAHO 3;2013;ratio_10_1;20,855886
Peru;ENAHO 3;2014;d1;1,6364449
Peru;ENAHO 3;2014;d10;32,07814
Peru;ENAHO 3;2014;d2;3,0535944
Peru;ENAHO 3;2014;d3;4,2822151
Peru;ENAHO 3;2014;d4;5,5147095
Peru;ENAHO 3;2014;d5;6,8003769
Peru;ENAHO 3;2014;d6;8,2360125
Peru;ENAHO 3;2014;d7;9,9261742
Peru;ENAHO 3;2014;d8;12,282103
Peru;ENAHO 3;2014;d9;16,126945
Peru;ENAHO 3;2014;ratio_10_1;19,601954
Peru;ENAHO 3;2015;d1;1,6322099
Peru;ENAHO 3;2015;d10;32,580906
Peru;ENAHO 3;2015;d2;3,0953717
Peru;ENAHO 3;2015;d3;4,349009
Peru;ENAHO 3;2015;d4;5,535121
Peru;ENAHO 3;2015;d5;6,7482638
Peru;ENAHO 3;2015;d6;8,0900965
Peru;ENAHO 3;2015;d7;9,7331734
Peru;ENAHO 3;2015;d8;12,112827
Peru;ENAHO 3;2015;d9;16,090895
Peru;ENAHO 3;2015;ratio_10_1;19,95393
Peru;ENAHO 3;2016;d1;1,6214579
Peru;ENAHO 3;2016;d10;32,561691
Peru;ENAHO 3;2016;d2;3,0233052
Peru;ENAHO 3;2016;d3;4,2161989
Peru;ENAHO 3;2016;d4;5,4753566
Peru;ENAHO 3;2016;d5;6,700675
Peru;ENAHO 3;2016;d6;8,106039
Peru;ENAHO 3;2016;d7;9,8533554
Peru;ENAHO 3;2016;d8;12,199167
Peru;ENAHO 3;2016;d9;16,242754
Peru;ENAHO 3;2016;ratio_10_1;20,076291
Peru;ENAHO 3;2017;d1;1,6598327
Peru;ENAHO 3;2017;d10;32,299809
Peru;ENAHO 3;2017;d2;3,0726528
Peru;ENAHO 3;2017;d3;4,2820144
Peru;ENAHO 3;2017;d4;5,4492574
Peru;ENAHO 3;2017;d5;6,7159247
Peru;ENAHO 3;2017;d6;8,1682501
Peru;ENAHO 3;2017;d7;9,9363356
Peru;ENAHO 3;2017;d8;12,289989
Peru;ENAHO 3;2017;d9;16,125933
Peru;ENAHO 3;2017;ratio_10_1;19,458519
Peru;ENAHO 3;2018;d1;1,7724382
Peru;ENAHO 3;2018;d10;31,624573
Peru;ENAHO 3;2018;d2;3,2101157
Peru;ENAHO 3;2018;d3;4,4080911
Peru;ENAHO 3;2018;d4;5,5720181
Peru;ENAHO 3;2018;d5;6,7976618
Peru;ENAHO 3;2018;d6;8,1633987
Peru;ENAHO 3;2018;d7;9,8960142
Peru;ENAHO 3;2018;d8;12,288386
Peru;ENAHO 3;2018;d9;16,267305
Peru;ENAHO 3;2018;ratio_10_1;17,842016
Peru;ENAHO 3;2019;d1;1,8582902
Peru;ENAHO 3;2019;d10;31,148785
Peru;ENAHO 3;2019;d2;3,3320363
Peru;ENAHO 3;2019;d3;4,520854
Peru;ENAHO 3;2019;d4;5,6737213
Peru;ENAHO 3;2019;d5;6,8770685
Peru;ENAHO 3;2019;d6;8,2790718
Peru;ENAHO 3;2019;d7;10,007289
Peru;ENAHO 3;2019;d8;12,247272
Peru;ENAHO 3;2019;d9;16,055613
Peru;ENAHO 3;2019;ratio_10_1;16,759352
Peru;ENAHO 3;2020;d1;1,7288461
Peru;ENAHO 3;2020;d10;32,898254
Peru;ENAHO 3;2020;d2;3,0696859
Peru;ENAHO 3;2020;d3;4,240952
Peru;ENAHO 3;2020;d4;5,3430414
Peru;ENAHO 3;2020;d5;6,5669293
Peru;ENAHO 3;2020;d6;7,9942951
Peru;ENAHO 3;2020;d7;9,7622032
Peru;ENAHO 3;2020;d8;12,181631
Peru;ENAHO 3;2020;d9;16,214159
Peru;ENAHO 3;2020;ratio_10_1;19,028376
Peru;ENAHO 3;2021;d1;2,1196079
Peru;ENAHO 3;2021;d10;30,602026
Peru;ENAHO 3;2021;d2;3,6429374
Peru;ENAHO 3;2021;d3;4,7341785
Peru;ENAHO 3;2021;d4;5,7974949
Peru;ENAHO 3;2021;d5;6,917273
Peru;ENAHO 3;2021;d6;8,25807
Peru;ENAHO 3;2021;d7;9,9408274
Peru;ENAHO 3;2021;d8;12,19373
Peru;ENAHO 3;2021;d9;15,793854
Peru;ENAHO 3;2021;ratio_10_1;14,435868
Peru;ENAHO 3;2022;d1;2,0651333
Peru;ENAHO 3;2022;d10;30,830322
Peru;ENAHO 3;2022;d2;3,5778394
Peru;ENAHO 3;2022;d3;4,6849122
Peru;ENAHO 3;2022;d4;5,7980928
Peru;ENAHO 3;2022;d5;6,91048
Peru;ENAHO 3;2022;d6;8,2442551
Peru;ENAHO 3;2022;d7;9,8987188
Peru;ENAHO 3;2022;d8;12,157991
Peru;ENAHO 3;2022;d9;15,832254
Peru;ENAHO 3;2022;ratio_10_1;14,920365
Peru;ENAHO 3;2023;d1;1,9757292
Peru;ENAHO 3;2023;d10;30,605534
Peru;ENAHO 3;2023;d2;3,5183337
Peru;ENAHO 3;2023;d3;4,6618338
Peru;ENAHO 3;2023;d4;5,7704573
Peru;ENAHO 3;2023;d5;6,9657397
Peru;ENAHO 3;2023;d6;8,2801943
Peru;ENAHO 3;2023;d7;9,9251947
Peru;ENAHO 3;2023;d8;12,285338
Peru;ENAHO 3;2023;d9;16,011646
Peru;ENAHO 3;2023;ratio_10_1;15,486823
Peru;ENAHO 3;2024;d1;2,0503676
Peru;ENAHO 3;2024;d10;30,335884
Peru;ENAHO 3;2024;d2;3,5803518
Peru;ENAHO 3;2024;d3;4,7373977
Peru;ENAHO 3;2024;d4;5,8587322
Peru;ENAHO 3;2024;d5;7,0545878
Peru;ENAHO 3;2024;d6;8,3870974
Peru;ENAHO 3;2024;d7;9,9436226
Peru;ENAHO 3;2024;d8;12,145957
Peru;ENAHO 3;2024;d9;15,906
Peru;ENAHO 3;2024;ratio_10_1;14,794379
Uruguay;National;2006;d1;1,9207718
Uruguay;National;2006;d10;35,034401
Uruguay;National;2006;d2;2,9705346
Uruguay;National;2006;d3;3,8788908
Uruguay;National;2006;d4;4,9002771
Uruguay;National;2006;d5;6,0826416
Uruguay;National;2006;d6;7,4623098
Uruguay;National;2006;d7;9,2729769
Uruguay;National;2006;d8;11,906305
Uruguay;National;2006;d9;16,57089
Uruguay;National;2006;ratio_10_1;18,23874
Uruguay;National;2007;d1;1,8764855
Uruguay;National;2007;d10;35,424706
Uruguay;National;2007;d2;2,910856
Uruguay;National;2007;d3;3,8416843
Uruguay;National;2007;d4;4,8558669
Uruguay;National;2007;d5;6,0084414
Uruguay;National;2007;d6;7,427309
Uruguay;National;2007;d7;9,2687817
Uruguay;National;2007;d8;11,869001
Uruguay;National;2007;d9;16,516867
Uruguay;National;2007;ratio_10_1;18,877276
Uruguay;National;2008;d1;1,9513714
Uruguay;National;2008;d10;34,280975
Uruguay;National;2008;d2;3,0594997
Uruguay;National;2008;d3;4,0115938
Uruguay;National;2008;d4;5,0304008
Uruguay;National;2008;d5;6,2001252
Uruguay;National;2008;d6;7,6007743
Uruguay;National;2008;d7;9,4153166
Uruguay;National;2008;d8;11,946609
Uruguay;National;2008;d9;16,503334
Uruguay;National;2008;ratio_10_1;17,565
Uruguay;National;2009;d1;1,8468606
Uruguay;National;2009;d10;34,556732
Uruguay;National;2009;d2;2,9559646
Uruguay;National;2009;d3;3,9570026
Uruguay;National;2009;d4;4,9986243
Uruguay;National;2009;d5;6,183342
Uruguay;National;2009;d6;7,6270947
Uruguay;National;2009;d7;9,4363575
Uruguay;National;2009;d8;12,022588
Uruguay;National;2009;d9;16,415432
Uruguay;National;2009;ratio_10_1;18,704815
Uruguay;National;2010;d1;1,9666111
Uruguay;National;2010;d10;33,602634
Uruguay;National;2010;d2;3,0829284
Uruguay;National;2010;d3;4,0579453
Uruguay;National;2010;d4;5,131918
Uruguay;National;2010;d5;6,3011694
Uruguay;National;2010;d6;7,6905332
Uruguay;National;2010;d7;9,5310392
Uruguay;National;2010;d8;12,098486
Uruguay;National;2010;d9;16,536736
Uruguay;National;2010;ratio_10_1;17,085957
Uruguay;National;2011;d1;2,0493646
Uruguay;National;2011;d10;31,619076
Uruguay;National;2011;d2;3,3161032
Uruguay;National;2011;d3;4,3660231
Uruguay;National;2011;d4;5,4623904
Uruguay;National;2011;d5;6,6544738
Uruguay;National;2011;d6;8,047266
Uruguay;National;2011;d7;9,8068733
Uruguay;National;2011;d8;12,260003
Uruguay;National;2011;d9;16,418428
Uruguay;National;2011;ratio_10_1;15,42753
Uruguay;National;2012;d1;2,1073034
Uruguay;National;2012;d10;29,23472
Uruguay;National;2012;d2;3,4977608
Uruguay;National;2012;d3;4,6272659
Uruguay;National;2012;d4;5,7293043
Uruguay;National;2012;d5;6,9660397
Uruguay;National;2012;d6;8,4208775
Uruguay;National;2012;d7;10,20364
Uruguay;National;2012;d8;12,603101
Uruguay;National;2012;d9;16,609987
Uruguay;National;2012;ratio_10_1;13,871055
Uruguay;National;2013;d1;2,0871327
Uruguay;National;2013;d10;30,050928
Uruguay;National;2013;d2;3,4477167
Uruguay;National;2013;d3;4,5806742
Uruguay;National;2013;d4;5,7440209
Uruguay;National;2013;d5;6,9642615
Uruguay;National;2013;d6;8,3306112
Uruguay;National;2013;d7;10,033888
Uruguay;National;2013;d8;12,384773
Uruguay;National;2013;d9;16,375996
Uruguay;National;2013;ratio_10_1;14,396538
Uruguay;National;2014;d1;2,1053617
Uruguay;National;2014;d10;29,804508
Uruguay;National;2014;d2;3,4829569
Uruguay;National;2014;d3;4,6410656
Uruguay;National;2014;d4;5,7904954
Uruguay;National;2014;d5;6,999898
Uruguay;National;2014;d6;8,3737764
Uruguay;National;2014;d7;10,082939
Uruguay;National;2014;d8;12,441291
Uruguay;National;2014;d9;16,277706
Uruguay;National;2014;ratio_10_1;14,155773
Uruguay;National;2015;d1;2,1109345
Uruguay;National;2015;d10;29,817717
Uruguay;National;2015;d2;3,470737
Uruguay;National;2015;d3;4,6023889
Uruguay;National;2015;d4;5,7772193
Uruguay;National;2015;d5;7,0152817
Uruguay;National;2015;d6;8,4255762
Uruguay;National;2015;d7;10,121138
Uruguay;National;2015;d8;12,427801
Uruguay;National;2015;d9;16,231209
Uruguay;National;2015;ratio_10_1;14,123814
Uruguay;National;2016;d1;2,2001815
Uruguay;National;2016;d10;29,629574
Uruguay;National;2016;d2;3,5462177
Uruguay;National;2016;d3;4,6934137
Uruguay;National;2016;d4;5,8249865
Uruguay;National;2016;d5;7,0243359
Uruguay;National;2016;d6;8,4196234
Uruguay;National;2016;d7;10,089533
Uruguay;National;2016;d8;12,384941
Uruguay;National;2016;d9;16,187193
Uruguay;National;2016;ratio_10_1;13,465831
Uruguay;National;2017;d1;2,2759945
Uruguay;National;2017;d10;29,63636
Uruguay;National;2017;d2;3,6131771
Uruguay;National;2017;d3;4,7188244
Uruguay;National;2017;d4;5,8589931
Uruguay;National;2017;d5;7,0510559
Uruguay;National;2017;d6;8,3724566
Uruguay;National;2017;d7;10,019723
Uruguay;National;2017;d8;12,344537
Uruguay;National;2017;d9;16,108877
Uruguay;National;2017;ratio_10_1;13,019937
Uruguay;National;2018;d1;2,2744358
Uruguay;National;2018;d10;29,677902
Uruguay;National;2018;d2;3,5935261
Uruguay;National;2018;d3;4,6756797
Uruguay;National;2018;d4;5,7717419
Uruguay;National;2018;d5;6,9733458
Uruguay;National;2018;d6;8,3494949
Uruguay;National;2018;d7;10,05145
Uruguay;National;2018;d8;12,411847
Uruguay;National;2018;d9;16,220575
Uruguay;National;2018;ratio_10_1;13,047576
Uruguay;National;2019;d1;2,278012
Uruguay;National;2019;d10;29,684504
Uruguay;National;2019;d2;3,5606441
Uruguay;National;2019;d3;4,6589255
Uruguay;National;2019;d4;5,790205
Uruguay;National;2019;d5;7,0047755
Uruguay;National;2019;d6;8,3785305
Uruguay;National;2019;d7;10,087805
Uruguay;National;2019;d8;12,375371
Uruguay;National;2019;d9;16,181229
Uruguay;National;2019;ratio_10_1;13,029546
Uruguay;National;2020;d1;2,1965365
Uruguay;National;2020;d10;29,874975
Uruguay;National;2020;d2;3,4937568
Uruguay;National;2020;d3;4,5768609
Uruguay;National;2020;d4;5,718411
Uruguay;National;2020;d5;6,9600129
Uruguay;National;2020;d6;8,3808193
Uruguay;National;2020;d7;10,114404
Uruguay;National;2020;d8;12,41395
Uruguay;National;2020;d9;16,270273
Uruguay;National;2020;ratio_10_1;13,599287
Uruguay;National;2021;d1;2,2142818
Uruguay;National;2021;d10;30,847559
Uruguay;National;2021;d2;3,4914961
Uruguay;National;2021;d3;4,5377846
Uruguay;National;2021;d4;5,6425829
Uruguay;National;2021;d5;6,8939857
Uruguay;National;2021;d6;8,2305174
Uruguay;National;2021;d7;9,963357
Uruguay;National;2021;d8;12,208905
Uruguay;National;2021;d9;15,969529
Uruguay;National;2021;ratio_10_1;13,922332
Uruguay;National;2022;d1;2,1655091
Uruguay;National;2022;d10;30,505375
Uruguay;National;2022;d2;3,4848281
Uruguay;National;2022;d3;4,5704979
Uruguay;National;2022;d4;5,7340467
Uruguay;National;2022;d5;6,9190593
Uruguay;National;2022;d6;8,2846952
Uruguay;National;2022;d7;9,9368361
Uruguay;National;2022;d8;12,205301
Uruguay;National;2022;d9;16,193851
Uruguay;National;2022;ratio_10_1;14,082609
Uruguay;National;2023;d1;2,1219835
Uruguay;National;2023;d10;30,772379
Uruguay;National;2023;d2;3,4536266
Uruguay;National;2023;d3;4,5754991
Uruguay;National;2023;d4;5,6981807
Uruguay;National;2023;d5;6,9005957
Uruguay;National;2023;d6;8,2376814
Uruguay;National;2023;d7;9,8537292
Uruguay;National;2023;d8;12,234084
Uruguay;National;2023;d9;16,152241
Uruguay;National;2023;ratio_10_1;14,499874
Uruguay;Urban;1989;d1;1,9333279
Uruguay;Urban;1989;d10;32,228703
Uruguay;Urban;1989;d2;3,3311608
Uruguay;Urban;1989;d3;4,4359469
Uruguay;Urban;1989;d4;5,5602026
Uruguay;Urban;1989;d5;6,7525029
Uruguay;Urban;1989;d6;8,1143227
Uruguay;Urban;1989;d7;9,7586555
Uruguay;Urban;1989;d8;12,037947
Uruguay;Urban;1989;d9;15,847235
Uruguay;Urban;1989;ratio_10_1;16,664906
Uruguay;Urban;1992;d1;1,974292
Uruguay;Urban;1992;d10;31,384541
Uruguay;Urban;1992;d2;3,4387183
Uruguay;Urban;1992;d3;4,5342293
Uruguay;Urban;1992;d4;5,6236973
Uruguay;Urban;1992;d5;6,8382568
Uruguay;Urban;1992;d6;8,2064266
Uruguay;Urban;1992;d7;9,8796787
Uruguay;Urban;1992;d8;12,149891
Uruguay;Urban;1992;d9;15,970268
Uruguay;Urban;1992;ratio_10_1;15,893757
Uruguay;Urban;1995;d1;1,9880034
Uruguay;Urban;1995;d10;30,521097
Uruguay;Urban;1995;d2;3,4233201
Uruguay;Urban;1995;d3;4,570241
Uruguay;Urban;1995;d4;5,6901178
Uruguay;Urban;1995;d5;6,9314651
Uruguay;Urban;1995;d6;8,2779198
Uruguay;Urban;1995;d7;9,9766521
Uruguay;Urban;1995;d8;12,339769
Uruguay;Urban;1995;d9;16,281412
Uruguay;Urban;1995;ratio_10_1;15,349974
Uruguay;Urban;1996;d1;1,9824877
Uruguay;Urban;1996;d10;30,358532
Uruguay;Urban;1996;d2;3,4232321
Uruguay;Urban;1996;d3;4,6098704
Uruguay;Urban;1996;d4;5,7715921
Uruguay;Urban;1996;d5;6,9531407
Uruguay;Urban;1996;d6;8,2563887
Uruguay;Urban;1996;d7;9,9597187
Uruguay;Urban;1996;d8;12,29044
Uruguay;Urban;1996;d9;16,394598
Uruguay;Urban;1996;ratio_10_1;15,310723
Uruguay;Urban;1997;d1;1,9999082
Uruguay;Urban;1997;d10;31,176878
Uruguay;Urban;1997;d2;3,3815322
Uruguay;Urban;1997;d3;4,4912176
Uruguay;Urban;1997;d4;5,6071563
Uruguay;Urban;1997;d5;6,8512907
Uruguay;Urban;1997;d6;8,2034674
Uruguay;Urban;1997;d7;9,8866291
Uruguay;Urban;1997;d8;12,208352
Uruguay;Urban;1997;d9;16,193567
Uruguay;Urban;1997;ratio_10_1;15,586472
Uruguay;Urban;1998;d1;1,8665905
Uruguay;Urban;1998;d10;31,735613
Uruguay;Urban;1998;d2;3,1868958
Uruguay;Urban;1998;d3;4,3689852
Uruguay;Urban;1998;d4;5,5113401
Uruguay;Urban;1998;d5;6,7671118
Uruguay;Urban;1998;d6;8,1206236
Uruguay;Urban;1998;d7;9,8254642
Uruguay;Urban;1998;d8;12,225637
Uruguay;Urban;1998;d9;16,391737
Uruguay;Urban;1998;ratio_10_1;16,99863
Uruguay;Urban;2000;d1;1,9085977
Uruguay;Urban;2000;d10;32,198109
Uruguay;Urban;2000;d2;3,1964788
Uruguay;Urban;2000;d3;4,2697906
Uruguay;Urban;2000;d4;5,4161892
Uruguay;Urban;2000;d5;6,6480675
Uruguay;Urban;2000;d6;8,0348721
Uruguay;Urban;2000;d7;9,7394257
Uruguay;Urban;2000;d8;12,184484
Uruguay;Urban;2000;d9;16,403986
Uruguay;Urban;2000;ratio_10_1;16,866886
Uruguay;Urban;2001;d1;1,8012112
Uruguay;Urban;2001;d10;33,730568
Uruguay;Urban;2001;d2;2,9826841
Uruguay;Urban;2001;d3;4,0159073
Uruguay;Urban;2001;d4;5,0614705
Uruguay;Urban;2001;d5;6,2105331
Uruguay;Urban;2001;d6;7,7061043
Uruguay;Urban;2001;d7;9,6138716
Uruguay;Urban;2001;d8;12,195807
Uruguay;Urban;2001;d9;16,681843
Uruguay;Urban;2001;ratio_10_1;18,724832
Uruguay;Urban;2002;d1;1,8145803
Uruguay;Urban;2002;d10;34,212608
Uruguay;Urban;2002;d2;2,9296639
Uruguay;Urban;2002;d3;3,897085
Uruguay;Urban;2002;d4;4,9576368
Uruguay;Urban;2002;d5;6,1857891
Uruguay;Urban;2002;d6;7,6234112
Uruguay;Urban;2002;d7;9,5317364
Uruguay;Urban;2002;d8;12,171349
Uruguay;Urban;2002;d9;16,676142
Uruguay;Urban;2002;ratio_10_1;18,842154
Uruguay;Urban;2003;d1;1,9814529
Uruguay;Urban;2003;d10;34,281563
Uruguay;Urban;2003;d2;3,0981166
Uruguay;Urban;2003;d3;3,9784486
Uruguay;Urban;2003;d4;4,9856038
Uruguay;Urban;2003;d5;6,2127428
Uruguay;Urban;2003;d6;7,6063108
Uruguay;Urban;2003;d7;9,3996897
Uruguay;Urban;2003;d8;11,95837
Uruguay;Urban;2003;d9;16,4977
Uruguay;Urban;2003;ratio_10_1;17,298076
Uruguay;Urban;2004;d1;1,807555
Uruguay;Urban;2004;d10;34,679634
Uruguay;Urban;2004;d2;2,9385529
Uruguay;Urban;2004;d3;3,8688321
Uruguay;Urban;2004;d4;4,9013624
Uruguay;Urban;2004;d5;6,1527615
Uruguay;Urban;2004;d6;7,5916009
Uruguay;Urban;2004;d7;9,4166241
Uruguay;Urban;2004;d8;12,080351
Uruguay;Urban;2004;d9;16,562727
Uruguay;Urban;2004;ratio_10_1;19,181875
Uruguay;Urban;2005;d1;1,8471112
Uruguay;Urban;2005;d10;33,606136
Uruguay;Urban;2005;d2;2,9816177
Uruguay;Urban;2005;d3;4,0155053
Uruguay;Urban;2005;d4;5,1168818
Uruguay;Urban;2005;d5;6,3544183
Uruguay;Urban;2005;d6;7,7798028
Uruguay;Urban;2005;d7;9,5480433
Uruguay;Urban;2005;d8;12,143929
Uruguay;Urban;2005;d9;16,606556
Uruguay;Urban;2005;ratio_10_1;18,191917
Uruguay;Urban;2006;d1;1,7989405
Uruguay;Urban;2006;d10;34,870773
Uruguay;Urban;2006;d2;2,9251125
Uruguay;Urban;2006;d3;3,8380778
Uruguay;Urban;2006;d4;4,8826652
Uruguay;Urban;2006;d5;6,0903664
Uruguay;Urban;2006;d6;7,504704
Uruguay;Urban;2006;d7;9,3460722
Uruguay;Urban;2006;d8;12,020398
Uruguay;Urban;2006;d9;16,722891
Uruguay;Urban;2006;ratio_10_1;19,382822
Venezuela;;1989;d1;1,8608451
Venezuela;;1989;d10;31,950554
Venezuela;;1989;d2;3,2933345
Venezuela;;1989;d3;4,3810487
Venezuela;;1989;d4;5,4821444
Venezuela;;1989;d5;6,7275929
Venezuela;;1989;d6;8,1477718
Venezuela;;1989;d7;9,8554859
Venezuela;;1989;d8;12,164004
Venezuela;;1989;d9;16,048021
Venezuela;;1989;ratio_10_1;17,171362
Venezuela;;1992;d1;1,9850395
Venezuela;;1992;d10;31,324858
Venezuela;;1992;d2;3,4994905
Venezuela;;1992;d3;4,6086788
Venezuela;;1992;d4;5,6790142
Venezuela;;1992;d5;6,8398881
Venezuela;;1992;d6;8,1757927
Venezuela;;1992;d7;9,7959671
Venezuela;;1992;d8;12,060986
Venezuela;;1992;d9;16,030287
Venezuela;;1992;ratio_10_1;15,779932
Venezuela;;1995;d1;1,5210505
Venezuela;;1995;d10;35,35918
Venezuela;;1995;d2;2,8546
Venezuela;;1995;d3;3,873203
Venezuela;;1995;d4;4,9723725
Venezuela;;1995;d5;6,196537
Venezuela;;1995;d6;7,5918069
Venezuela;;1995;d7;9,4191828
Venezuela;;1995;d8;11,930556
Venezuela;;1995;d9;16,281509
Venezuela;;1995;ratio_10_1;23,245238
Venezuela;;1998;d1;1,3289495
Venezuela;;1998;d10;35,438332
Venezuela;;1998;d2;2,757432
Venezuela;;1998;d3;3,807467
Venezuela;;1998;d4;4,8990855
Venezuela;;1998;d5;6,1660886
Venezuela;;1998;d6;7,6347632
Venezuela;;1998;d7;9,4122276
Venezuela;;1998;d8;11,965011
Venezuela;;1998;d9;16,590641
Venezuela;;1998;ratio_10_1;26,66043
Venezuela;;1999;d1;1,3879136
Venezuela;;1999;d10;35,68853
Venezuela;;1999;d2;2,7913039
Venezuela;;1999;d3;3,8725202
Venezuela;;1999;d4;4,9845161
Venezuela;;1999;d5;6,1800389
Venezuela;;1999;d6;7,6003499
Venezuela;;1999;d7;9,3615351
Venezuela;;1999;d8;11,860726
Venezuela;;1999;d9;16,272562
Venezuela;;1999;ratio_10_1;25,709155
Venezuela;;2001;d1;1,5047331
Venezuela;;2001;d10;34,948521
Venezuela;;2001;d2;2,8844185
Venezuela;;2001;d3;3,9299624
Venezuela;;2001;d4;4,9854169
Venezuela;;2001;d5;6,1490364
Venezuela;;2001;d6;7,581923
Venezuela;;2001;d7;9,4042196
Venezuela;;2001;d8;12,02784
Venezuela;;2001;d9;16,583929
Venezuela;;2001;ratio_10_1;23,225236
Venezuela;;2002;d1;1,3201947
Venezuela;;2002;d10;35,632927
Venezuela;;2002;d2;2,705369
Venezuela;;2002;d3;3,7996938
Venezuela;;2002;d4;4,8718472
Venezuela;;2002;d5;6,0725031
Venezuela;;2002;d6;7,5005484
Venezuela;;2002;d7;9,3394585
Venezuela;;2002;d8;12,018992
Venezuela;;2002;d9;16,738466
Venezuela;;2002;ratio_10_1;26,99001
Venezuela;;2003;d1;1,3801496
Venezuela;;2003;d10;34,369919
Venezuela;;2003;d2;2,8143659
Venezuela;;2003;d3;3,9282391
Venezuela;;2003;d4;5,040246
Venezuela;;2003;d5;6,2638359
Venezuela;;2003;d6;7,7459598
Venezuela;;2003;d7;9,5627546
Venezuela;;2003;d8;12,199538
Venezuela;;2003;d9;16,694992
Venezuela;;2003;ratio_10_1;24,902311
Venezuela;;2004;d1;1,4729826
Venezuela;;2004;d10;33,876709
Venezuela;;2004;d2;2,9071429
Venezuela;;2004;d3;4,0363116
Venezuela;;2004;d4;5,1582274
Venezuela;;2004;d5;6,3898139
Venezuela;;2004;d6;7,7826495
Venezuela;;2004;d7;9,6029625
Venezuela;;2004;d8;12,145028
Venezuela;;2004;d9;16,62817
Venezuela;;2004;ratio_10_1;22,995644
